episode,loss,reward,policy_loss,value_loss,entropy,kl,n_ppo_updates,wall_time
331,0.001321,0.002464,0.000000,0.000000,-1.591999,0.000015,30,1612.682207
332,0.001456,0.002328,-0.000000,0.000000,-1.589002,0.000081,30,1620.158603
333,0.001341,0.002444,0.000001,0.000000,-1.586004,0.000310,30,1627.203662
334,0.001520,0.002264,-0.000000,0.000000,-1.583006,0.000069,30,1634.339797
335,0.001537,0.002247,-0.000000,0.000000,-1.580006,0.000248,30,1641.521453
336,0.001461,0.002323,-0.000000,0.000000,-1.577006,0.000650,30,1648.849170
337,0.001571,0.002213,-0.000002,0.000000,-1.574009,0.000578,30,1655.858296
338,0.001436,0.002348,0.000001,0.000000,-1.571012,0.000423,30,1662.648518
339,0.001388,0.002397,0.000001,0.000000,-1.568015,0.000274,30,1669.868889
340,0.001490,0.002294,-0.000001,0.000000,-1.565017,0.000064,30,1676.867610
341,0.001500,0.002284,-0.000000,0.000000,-1.562020,0.000290,30,1683.719059
342,0.001378,0.002406,0.000001,0.000000,-1.559020,0.000089,30,1690.412304
343,0.001224,0.002560,-0.000000,0.000000,-1.556021,0.000123,30,1697.089817
344,0.001324,0.002460,0.000000,0.000000,-1.553025,0.000076,30,1703.729772
345,0.001409,0.002375,0.000001,0.000000,-1.550028,0.000073,30,1710.467900
346,0.001468,0.002316,0.000001,0.000000,-1.547031,0.000454,30,1717.113448
347,0.001495,0.002289,-0.000001,0.000000,-1.544034,0.000310,30,1723.855616
348,0.001329,0.002455,0.000000,0.000000,-1.541037,0.000113,30,1730.504498
349,0.001368,0.002416,-0.000001,0.000000,-1.538040,0.000235,30,1737.283007
350,0.001657,0.002128,-0.000000,0.000000,-1.535043,0.000113,30,1743.992016
351,0.001514,0.002270,-0.000001,0.000000,-1.532043,0.000060,30,1750.672142
352,0.001543,0.002242,0.000001,0.000000,-1.529042,0.000185,30,1757.359667
353,0.001489,0.002295,-0.000001,0.000000,-1.526045,0.000446,30,1763.996213
354,0.001736,0.002048,0.000001,0.000000,-1.523047,0.000805,30,1770.678354
355,0.001656,0.002128,-0.000000,0.000000,-1.520049,0.000011,30,1777.915547
356,0.001706,0.002079,0.000001,0.000000,-1.517048,0.000326,30,1785.340955
357,0.001615,0.002170,-0.000001,0.000000,-1.514048,0.000117,30,1792.200123
358,0.001797,0.001987,-0.000001,0.000000,-1.511051,0.000181,30,1799.823307
359,0.001637,0.002147,0.000001,0.000000,-1.508054,0.000035,30,1806.579353
360,0.001896,0.001888,-0.000002,0.000000,-1.505057,0.003516,30,1813.927887
361,0.001646,0.002138,-0.000001,0.000000,-1.502060,0.000586,30,1820.811918
362,0.001585,0.002199,-0.000001,0.000000,-1.499063,0.000891,30,1827.341721
363,0.001518,0.002266,-0.000001,0.000000,-1.496066,0.000104,30,1833.921617
364,0.001608,0.002176,-0.000002,0.000000,-1.493069,0.000093,30,1840.358329
365,0.001746,0.002039,0.000000,0.000000,-1.490072,0.000144,30,1846.968418
366,0.001609,0.002176,0.000000,0.000000,-1.487075,0.001003,30,1853.522932
367,0.001577,0.002207,0.000000,0.000000,-1.484078,0.000641,30,1859.969273
368,0.001718,0.002066,-0.000001,0.000000,-1.481081,0.000489,30,1866.256717
369,0.001547,0.002237,-0.000001,0.000000,-1.478084,0.000279,30,1872.655916
370,0.001526,0.002258,-0.000001,0.000000,-1.475087,0.000057,30,1879.142258
371,0.001618,0.002166,0.000001,0.000000,-1.472090,0.000523,30,1885.382475
372,0.001392,0.002392,-0.000000,0.000000,-1.469090,0.000219,30,1891.713168
373,0.001550,0.002234,-0.000001,0.000000,-1.466090,0.000160,30,1897.935911
374,0.001681,0.002104,-0.000002,0.000000,-1.463093,0.003678,30,1904.313603
375,0.001813,0.001971,0.000000,0.000000,-1.460096,0.000951,30,1910.862142
376,0.002269,0.001515,0.000001,0.000000,-1.457099,0.000082,30,1917.386199
377,0.001909,0.001875,-0.000001,0.000000,-1.454101,0.002266,30,1923.632442
378,0.001778,0.002006,-0.000000,0.000000,-1.451104,0.000185,30,1930.141532
379,0.001718,0.002066,-0.000001,0.000000,-1.448107,0.000239,30,1936.741527
380,0.001630,0.002154,0.000001,0.000000,-1.445110,0.000097,30,1943.358035
381,0.001662,0.002122,0.000000,0.000000,-1.442112,0.000728,30,1950.019512
382,0.001728,0.002057,0.000001,0.000000,-1.439115,0.000224,30,1957.226467
383,0.001858,0.001926,0.000001,0.000000,-1.436117,0.001299,30,1964.377435
384,0.001687,0.002097,0.000001,0.000000,-1.433120,0.000074,30,1971.679697
385,0.001852,0.001932,-0.000002,0.000000,-1.430122,0.000028,30,1978.948477
386,0.001826,0.001958,-0.000000,0.000000,-1.427125,0.000390,30,1986.694612
387,0.001893,0.001892,-0.000001,0.000000,-1.424129,0.000349,30,1993.996495
388,0.001869,0.001915,-0.000002,0.000000,-1.421132,0.000017,30,2001.192836
389,0.001891,0.001894,-0.000001,0.000000,-1.418134,0.000354,30,2008.644797
390,0.001760,0.002024,0.000001,0.000000,-1.415137,0.000338,30,2015.962042
391,0.001854,0.001930,-0.000000,0.000000,-1.412137,0.000370,30,2023.417557
392,0.002046,0.001739,0.000001,0.000000,-1.409135,0.000868,30,2030.343235
393,0.001720,0.002064,-0.000001,0.000000,-1.406136,0.001246,30,2038.309484
394,0.001784,0.002000,-0.000000,0.000000,-1.403138,0.000236,30,2045.984929
395,0.001687,0.002097,-0.000001,0.000000,-1.400138,0.001128,30,2053.104377
396,0.001896,0.001888,-0.000001,0.000000,-1.397141,0.002352,30,2059.932691
397,0.001948,0.001837,-0.000000,0.000000,-1.394145,0.000599,30,2066.828112
398,0.002123,0.001661,-0.000001,0.000000,-1.391148,0.001335,30,2073.509305
399,0.001845,0.001939,0.000001,0.000000,-1.388150,0.000350,30,2080.255567
400,0.002022,0.001762,-0.000002,0.000000,-1.385152,0.003373,30,2086.898024
401,0.001805,0.001980,-0.000000,0.000000,-1.382405,0.002733,25,2093.606931
402,0.001761,0.002023,-0.000001,0.000000,-1.379657,0.003148,30,2100.778583
403,0.001843,0.001941,-0.000002,0.000000,-1.376661,0.001047,30,2107.749525
404,0.001787,0.001998,-0.000001,0.000000,-1.373664,0.002518,30,2114.562574
405,0.001752,0.002032,-0.000000,0.000000,-1.370667,0.000350,30,2121.458739
406,0.001961,0.001823,-0.000002,0.000000,-1.367669,0.001403,30,2128.402684
407,0.002159,0.001625,-0.000001,0.000000,-1.364672,0.003872,30,2135.239358
408,0.002075,0.001709,0.000001,0.000000,-1.361675,0.000033,30,2141.937663
409,0.001850,0.001935,-0.000000,0.000000,-1.358678,0.000323,30,2149.014119
410,0.002285,0.001499,0.000001,0.000000,-1.355678,0.000192,30,2155.802081
411,0.001996,0.001788,0.000002,0.000000,-1.352675,0.000077,30,2162.735924
412,0.002046,0.001738,0.000001,0.000000,-1.349678,0.001592,30,2169.490880
413,0.002079,0.001705,-0.000000,0.000000,-1.346680,0.000669,30,2176.441576
414,0.002031,0.001753,-0.000000,0.000000,-1.343681,0.000524,30,2183.365062
415,0.001777,0.002007,-0.000001,0.000000,-1.340783,0.002151,28,2190.075906
416,0.002269,0.001515,-0.000001,0.000000,-1.337886,0.000265,30,2197.000821
417,0.002071,0.001713,-0.000001,0.000000,-1.334889,0.000920,30,2203.932879
418,0.002070,0.001714,-0.000004,0.000000,-1.332141,0.002047,25,2210.760753
419,0.002620,0.001164,-0.000001,0.000000,-1.330043,0.002149,17,2217.425920
420,0.002816,0.000969,0.000000,0.000000,-1.328595,0.002730,12,2224.124846
421,0.003440,0.000344,-0.000002,0.000000,-1.327396,0.003958,12,2230.833332
422,0.004530,-0.000746,-0.000001,0.000000,-1.325298,0.003159,30,2237.595294
423,0.004924,-0.001140,-0.000001,0.000000,-1.322301,0.000228,30,2244.419079
424,0.004605,-0.000820,0.000001,0.000000,-1.319304,0.001108,30,2251.309529
425,0.003938,-0.000154,-0.000000,0.000000,-1.317056,0.002676,15,2258.141029
426,0.003276,0.000508,0.000000,0.000000,-1.314806,0.000427,30,2265.212383
427,0.003214,0.000570,-0.000001,0.000000,-1.311807,0.002388,30,2272.323234
428,0.003191,0.000593,0.000000,0.000000,-1.309210,0.001722,22,2279.364430
429,0.004524,-0.000740,-0.000001,0.000001,-1.306612,0.002402,30,2286.615459
430,0.004421,-0.000636,0.000000,0.000000,-1.303615,0.000207,30,2293.689329
431,0.004710,-0.000925,-0.000001,0.000000,-1.300615,0.001490,30,2300.810115
432,0.004159,-0.000375,-0.000001,0.000000,-1.298268,0.002254,17,2307.728949
433,0.003221,0.000563,0.000000,0.000000,-1.295919,0.000273,30,2314.707292
434,0.003204,0.000580,-0.000001,0.000000,-1.292919,0.000536,30,2321.556933
435,0.002714,0.001070,0.000000,0.000000,-1.289922,0.002454,30,2328.468798
436,0.002559,0.001225,-0.000001,0.000000,-1.286923,0.000890,30,2335.479606
437,0.002841,0.000943,-0.000000,0.000000,-1.283925,0.002035,30,2342.392740
438,0.003438,0.000346,0.000001,0.000000,-1.280928,0.001063,30,2349.504421
439,0.003867,-0.000083,-0.000001,0.000000,-1.277931,0.001682,30,2356.355822
440,0.003131,0.000653,-0.000000,0.000000,-1.274934,0.001738,30,2363.349451
441,0.003826,-0.000042,0.000001,0.000000,-1.271987,0.002460,29,2370.427361
442,0.003186,0.000598,-0.000001,0.000000,-1.269040,0.000145,30,2377.197199
443,0.003073,0.000712,-0.000001,0.000000,-1.266642,0.001974,18,2383.623997
444,0.004184,-0.000400,0.000001,0.000000,-1.264243,0.002557,30,2389.819955
445,0.003388,0.000396,0.000000,0.000000,-1.261891,0.002351,17,2396.569597
446,0.003843,-0.000058,-0.000001,0.000000,-1.259543,0.000067,30,2403.484431
447,0.003997,-0.000212,-0.000000,0.000000,-1.256546,0.000488,30,2410.076540
448,0.003388,0.000396,-0.000000,0.000000,-1.253550,0.002861,30,2416.835558
449,0.003268,0.000516,0.000001,0.000000,-1.250552,0.000124,30,2423.705303
450,0.003248,0.000536,0.000001,0.000000,-1.247552,0.000148,30,2430.700615
451,0.003327,0.000457,-0.000000,0.000000,-1.244548,0.000026,30,2437.884056
452,0.003127,0.000658,0.000001,0.000000,-1.241545,0.001711,30,2444.425366
453,0.002757,0.001027,-0.000004,0.000000,-1.238547,0.002284,30,2450.868650
454,0.003027,0.000757,0.000001,0.000000,-1.236249,0.002635,16,2457.310722
455,0.003729,0.000055,-0.000000,0.000000,-1.234598,0.001681,17,2463.730516
456,0.004742,-0.000957,-0.000003,0.000001,-1.233299,0.004004,9,2470.080597
457,0.006341,-0.002557,-0.000000,0.000000,-1.232400,0.003084,9,2476.483023
458,0.007675,-0.003891,-0.000001,0.000001,-1.231601,0.002895,7,2482.809726
459,0.009845,-0.006061,-0.000003,0.000003,-1.231001,0.006584,5,2488.996688
460,0.012349,-0.008565,0.000000,0.000003,-1.229251,0.002890,30,2495.518067
461,0.012017,-0.008233,-0.000001,0.000001,-1.227101,0.002290,13,2501.950847
462,0.014196,-0.010412,0.000007,0.000003,-1.226000,0.003323,9,2508.338625
463,0.015896,-0.012111,-0.000021,0.000005,-1.225250,0.002742,6,2514.908102
464,0.018572,-0.014788,-0.000006,0.000006,-1.224451,0.003261,10,2521.282579
465,0.020200,-0.016416,0.000003,0.000006,-1.223352,0.002420,12,2527.565182
466,0.018181,-0.014397,0.000009,0.000007,-1.222353,0.003881,8,2533.824520
467,0.020609,-0.016824,0.000002,0.000006,-1.221653,0.005931,6,2540.192477
468,0.024489,-0.020705,-0.000002,0.000013,-1.221054,0.004451,6,2546.526673
469,0.026551,-0.022767,-0.000035,0.000004,-1.220505,0.004770,5,2552.862397
470,0.024889,-0.021105,-0.000011,0.000003,-1.220056,0.008920,4,2559.327599
471,0.024501,-0.020717,-0.000001,0.000004,-1.218358,0.003296,30,2566.029126
472,0.026825,-0.023041,0.000007,0.000008,-1.215356,0.002284,30,2572.775385
473,0.025713,-0.021929,0.000004,0.000002,-1.213205,0.002838,13,2579.377771
474,0.024549,-0.020765,0.000003,0.000007,-1.212106,0.002559,9,2585.844913
475,0.026574,-0.022790,-0.000008,0.000006,-1.210158,0.000466,30,2592.686236
476,0.023823,-0.020039,-0.000004,0.000004,-1.207160,0.002806,30,2599.235129
477,0.024725,-0.020941,0.000002,0.000001,-1.204162,0.000507,30,2606.059384
478,0.024689,-0.020905,-0.000011,0.000009,-1.201163,0.002864,30,2612.777316
479,0.025889,-0.022105,-0.000003,0.000004,-1.198164,0.000740,30,2619.473748
480,0.025102,-0.021318,-0.000005,0.000004,-1.195161,0.000662,30,2626.126580
481,0.024909,-0.021125,-0.000006,0.000004,-1.192161,0.002837,30,2632.867126
482,0.026092,-0.022308,-0.000001,0.000005,-1.189561,0.001804,22,2639.648194
483,0.030667,-0.026883,-0.000005,0.000009,-1.186962,0.004145,30,2646.519138
484,0.031007,-0.027223,0.000001,0.000005,-1.183964,0.000142,30,2653.230602
485,0.033410,-0.029626,0.000003,0.000008,-1.180965,0.002107,30,2659.917951
486,0.032042,-0.028258,-0.000001,0.000005,-1.177964,0.001034,30,2666.755681
487,0.032167,-0.028383,-0.000007,0.000005,-1.176014,0.002016,9,2673.299967
488,0.037355,-0.033570,0.000012,0.000014,-1.174064,0.003132,30,2680.089206
489,0.038994,-0.035210,-0.000004,0.000008,-1.171061,0.001189,30,2686.905514
490,0.034261,-0.030477,-0.000005,0.000013,-1.168761,0.002338,16,2693.472793
491,0.037653,-0.033869,0.000010,0.000010,-1.166462,0.000477,30,2700.264299
492,0.038385,-0.034601,0.000018,0.000011,-1.164510,0.003589,9,2706.821065
493,0.042710,-0.038926,-0.000010,0.000017,-1.162560,0.003800,30,2713.757086
494,0.043891,-0.040106,-0.000001,0.000007,-1.160664,0.004305,8,2720.189368
495,0.041132,-0.037348,-0.000005,0.000009,-1.158765,0.001809,30,2727.086859
496,0.040630,-0.036846,0.000001,0.000009,-1.155767,0.000196,30,2733.810648
497,0.041379,-0.037595,-0.000001,0.000004,-1.152764,0.001661,30,2740.571124
498,0.041591,-0.037807,-0.000008,0.000007,-1.149766,0.002627,30,2747.523625
499,0.044688,-0.040904,0.000003,0.000010,-1.147768,0.002440,10,2754.002714
500,0.049630,-0.045846,-0.000011,0.000015,-1.145769,0.003646,30,2761.052657
501,0.049176,-0.045392,0.000010,0.000011,-1.143920,0.004152,7,2767.409099
502,0.052258,-0.048473,0.000023,0.000026,-1.143271,0.003966,6,2773.650395
503,0.054287,-0.050503,-0.000014,0.000015,-1.142423,0.003859,11,2779.657221
504,0.052744,-0.048960,0.000006,0.000017,-1.141475,0.004661,8,2785.978259
505,0.054410,-0.050626,0.000001,0.000020,-1.140827,0.006139,5,2792.190053
506,0.057732,-0.053948,-0.000009,0.000015,-1.140329,0.006185,5,2798.487765
507,0.055438,-0.051654,-0.000025,0.000021,-1.139931,0.005313,3,2804.602617
508,0.059352,-0.055567,-0.000008,0.000029,-1.139584,0.006381,4,2810.848389
509,0.060691,-0.056906,-0.000018,0.000022,-1.139237,0.009866,3,2817.037097
510,0.063235,-0.059450,-0.000001,0.000018,-1.138992,0.007838,2,2823.330857
511,0.066679,-0.062894,0.000016,0.000029,-1.138798,0.013582,2,2829.483554
512,0.069766,-0.065981,0.000070,0.000030,-1.138604,0.014646,2,2835.704352
513,0.069082,-0.065298,0.000036,0.000019,-1.138410,0.005681,2,2841.915795
514,0.071130,-0.067346,0.000015,0.000020,-1.138215,0.005249,2,2848.216098
515,0.074417,-0.070633,-0.000033,0.000019,-1.137871,0.005084,5,2854.465259
516,0.073358,-0.069574,0.000006,0.000032,-1.137524,0.008030,2,2860.725375
517,0.072910,-0.069126,0.000005,0.000015,-1.137330,0.013519,2,2866.892303
518,0.074851,-0.071067,-0.000018,0.000026,-1.137141,0.017523,2,2873.130525
519,0.078970,-0.075186,0.000022,0.000054,-1.136961,0.036471,2,2879.211337
520,0.084738,-0.080954,0.000015,0.000077,-1.136787,0.040729,2,2885.717096
521,0.088802,-0.085018,-0.000022,0.000061,-1.136623,0.049975,2,2892.117595
522,0.093828,-0.090044,-0.000073,0.000042,-1.136473,0.073290,2,2898.529279
523,0.098446,-0.094662,0.000113,0.000064,-1.136340,0.091798,2,2904.717508
524,0.104731,-0.100946,-0.000110,0.000077,-1.136203,0.021120,2,2910.870396
525,0.113038,-0.109254,0.000114,0.000132,-1.136034,0.097455,2,2917.235260
526,0.105405,-0.101620,0.000005,0.000119,-1.135835,0.012825,3,2923.546504
527,0.106132,-0.102348,0.000068,0.000082,-1.135594,0.114116,2,2929.753380
528,0.105820,-0.102036,0.000125,0.000063,-1.135417,0.042803,2,2936.059579
529,0.104023,-0.100239,-0.000008,0.000047,-1.135265,0.018291,2,2942.357898
530,0.102102,-0.098318,0.000078,0.000045,-1.135132,0.006543,2,2948.639961
531,0.104133,-0.100349,-0.000001,0.000043,-1.135034,0.026623,2,2954.983453
532,0.111326,-0.107542,-0.000097,0.000117,-1.134992,0.054420,2,2961.400549
533,0.112909,-0.109124,-0.000057,0.000077,-1.135020,0.090735,2,2967.849069
534,0.118416,-0.114632,-0.000174,0.000086,-1.135129,0.117028,2,2974.164486
535,0.127572,-0.123788,-0.000129,0.000100,-1.135293,0.149361,2,2980.575684
536,0.133927,-0.130143,0.000034,0.000123,-1.135484,0.144768,2,2986.942531
537,0.139220,-0.135436,0.000042,0.000110,-1.135670,0.133132,2,2993.337670
538,0.144059,-0.140275,0.000054,0.000131,-1.135841,0.101175,2,2999.630147
539,0.149196,-0.145411,0.000111,0.000186,-1.135949,0.035895,2,3005.840996
540,0.144061,-0.140277,-0.000013,0.000187,-1.135953,0.092203,2,3012.335720
541,0.148065,-0.144281,0.000268,0.000158,-1.135881,0.423917,2,3018.702345
542,0.147745,-0.143961,0.000018,0.000108,-1.135879,0.182802,2,3025.036100
543,0.144312,-0.140528,0.000626,0.000125,-1.135864,0.588323,2,3031.388948
544,0.143405,-0.139620,-0.000042,0.000060,-1.135967,0.031663,2,3037.677115
545,0.145729,-0.141944,0.000018,0.000110,-1.136132,0.035328,2,3043.860554
546,0.146414,-0.142630,-0.000047,0.000116,-1.136369,0.061199,2,3050.153448
547,0.150637,-0.146853,-0.000179,0.000110,-1.136686,0.087940,2,3056.447690
548,0.146854,-0.143070,0.000099,0.000078,-1.137072,0.130469,2,3062.912887
549,0.153195,-0.149411,-0.000010,0.000110,-1.137514,0.142328,2,3069.488269
550,0.159081,-0.155297,0.000056,0.000137,-1.137999,0.142979,2,3075.905960
551,0.161342,-0.157558,-0.000045,0.000115,-1.138521,0.155024,2,3082.145105
552,0.164621,-0.160836,-0.000171,0.000085,-1.139062,0.137275,2,3088.543856
553,0.168440,-0.164655,0.000165,0.000110,-1.139583,0.122481,2,3094.855222
554,0.171080,-0.167295,0.000172,0.000092,-1.140077,0.104110,2,3101.087995
555,0.170968,-0.167184,0.000009,0.000151,-1.140559,0.079666,2,3107.322551
556,0.169093,-0.165309,-0.000030,0.000143,-1.141055,0.081659,2,3113.884855
557,0.164946,-0.161162,-0.000007,0.000139,-1.141570,0.070754,2,3120.325083
558,0.159847,-0.156062,0.000027,0.000109,-1.142109,0.072937,2,3126.783650
559,0.167094,-0.163310,0.000250,0.000165,-1.142659,0.073449,2,3133.347828
560,0.168550,-0.164766,0.000187,0.000186,-1.143225,0.099020,2,3139.727979
561,0.162990,-0.159206,-0.000001,0.000125,-1.143801,0.116023,2,3145.940071
562,0.169552,-0.165768,-0.000115,0.000101,-1.144382,0.142835,2,3152.361084
563,0.166887,-0.163103,-0.000091,0.000126,-1.144967,0.191942,2,3158.634632
564,0.170766,-0.166982,-0.000026,0.000105,-1.145555,0.213289,2,3164.925593
565,0.173247,-0.169462,-0.000266,0.000120,-1.146148,0.266724,2,3171.218740
566,0.176336,-0.172551,0.000091,0.000097,-1.146746,0.231352,2,3177.497378
567,0.183643,-0.179858,-0.000066,0.000149,-1.147348,0.241071,2,3183.804287
568,0.182450,-0.178665,0.000117,0.000118,-1.147951,0.154410,2,3190.134802
569,0.184720,-0.180935,-0.000020,0.000149,-1.148389,0.010426,1,3196.264588
570,0.184900,-0.181116,-0.000035,0.000139,-1.148705,0.012084,1,3202.597586
571,0.179378,-0.175594,0.000154,0.000219,-1.149027,0.014293,1,3209.030309
572,0.182581,-0.178797,-0.000190,0.000139,-1.149344,0.012629,1,3215.522879
573,0.180710,-0.176926,0.000147,0.000187,-1.149693,0.014005,1,3221.934563
574,0.185481,-0.181697,0.000077,0.000142,-1.150071,0.012657,1,3228.583512
575,0.177663,-0.173879,-0.000064,0.000150,-1.150467,0.013808,1,3235.022418
576,0.178551,-0.174767,0.000404,0.000144,-1.150876,0.012202,1,3241.766544
577,0.176204,-0.172420,0.022605,0.000148,-1.151519,34.061316,2,3248.350527
578,0.174562,-0.170778,0.000095,0.000092,-1.152381,0.190333,2,3254.686301
579,0.178012,-0.174228,0.000078,0.000138,-1.152990,0.012586,1,3260.930430
580,0.177995,-0.174211,-0.000174,0.000132,-1.153396,0.013943,1,3267.102910
581,0.174163,-0.170379,-0.000165,0.000154,-1.153818,0.012436,1,3273.385279
582,0.179353,-0.175569,0.000003,0.000165,-1.154250,0.011608,1,3279.693669
583,0.177828,-0.174044,0.000024,0.000129,-1.154690,0.010012,1,3285.777786
584,0.182033,-0.178249,-0.000236,0.000170,-1.155138,0.011894,1,3291.963073
585,0.187633,-0.183849,0.000154,0.000256,-1.155593,0.013910,1,3298.318878
586,0.187562,-0.183778,-0.000131,0.000174,-1.156054,0.015713,1,3304.558117
587,0.191631,-0.187847,-0.000017,0.000247,-1.156518,0.018133,1,3310.921170
588,0.189159,-0.185375,-0.000218,0.000149,-1.156987,0.017255,1,3317.251226
589,0.199399,-0.195615,-0.000267,0.000231,-1.157458,0.019744,1,3323.884286
590,0.190277,-0.186493,-0.000005,0.000118,-1.157931,0.023200,1,3330.200711
591,0.205419,-0.201635,-0.000027,0.000233,-1.158407,0.021694,1,3336.564056
592,0.203311,-0.199527,-0.000131,0.000230,-1.158885,0.022354,1,3342.850985
593,0.209619,-0.205835,-0.000002,0.000235,-1.159364,0.028952,1,3349.147308
594,0.219078,-0.215293,-0.000075,0.000333,-1.159847,0.028689,1,3355.293408
595,0.215071,-0.211287,-0.000372,0.000244,-1.160330,0.033996,1,3361.672281
596,0.219931,-0.216147,0.000251,0.000229,-1.160816,0.033008,1,3367.822357
597,0.220989,-0.217204,-0.000283,0.000282,-1.161301,0.043609,1,3373.915904
598,0.216962,-0.213178,0.000247,0.000270,-1.161788,0.033411,1,3380.028396
599,0.219440,-0.215655,0.000344,0.000272,-1.162265,0.036857,1,3386.214794
600,0.210248,-0.206463,0.000479,0.000499,-1.162741,0.029551,1,3392.386955
601,0.213034,-0.209249,0.000203,0.000362,-1.163177,0.029272,1,3398.601151
602,0.202637,-0.198853,-0.000186,0.000714,-1.163543,0.025394,1,3404.628326
603,0.195296,-0.191511,0.000428,0.000795,-1.163847,0.020923,1,3410.876266
604,0.189510,-0.185726,0.000365,0.000871,-1.164086,0.020226,1,3417.050690
605,0.188069,-0.184284,0.000389,0.000637,-1.164267,0.015122,1,3423.301203
606,0.182266,-0.178482,0.000256,0.000617,-1.164405,0.012623,1,3429.754293
607,0.176227,-0.172443,0.000398,0.000586,-1.164504,0.010486,1,3436.500997
608,0.168618,-0.164834,0.000146,0.000649,-1.164564,0.010950,1,3443.092313
609,0.168012,-0.164228,15746824354660352.000000,0.000453,-1.164624,4759069504816807936.000000,2,3449.530194
610,0.165936,-0.162152,318702813183.999817,0.000341,-1.164723,4520106260430848.000000,2,3456.094383
611,0.147458,-0.143674,1823.622463,0.000225,-1.164926,1018786.127090,2,3462.614853
612,0.159506,-0.155722,0.028881,0.000580,-1.165220,2.928810,2,3469.257073
613,0.153119,-0.149335,-0.000118,0.000412,-1.165586,0.087573,2,3475.889424
614,0.159030,-0.155245,-0.000150,0.000592,-1.165970,0.129258,2,3482.488639
615,0.158149,-0.154365,-0.000119,0.000407,-1.166359,0.178996,2,3489.073262
616,0.155616,-0.151831,-0.000237,0.000292,-1.166751,0.200529,2,3495.753919
617,0.164634,-0.160850,-0.000109,0.000345,-1.167147,0.243550,2,3502.471728
618,0.169388,-0.165604,-0.000559,0.000331,-1.167545,0.243903,2,3509.286916
619,0.153718,-0.149934,-0.000178,0.000398,-1.167946,0.275825,2,3515.963260
620,0.167469,-0.163685,-0.000025,0.000196,-1.168350,0.289761,2,3522.606338
621,0.161663,-0.157879,0.000019,0.000264,-1.168758,0.285814,2,3529.151382
622,0.172085,-0.168301,0.000053,0.000240,-1.169166,0.324206,2,3535.921033
623,0.175481,-0.171697,0.000098,0.000179,-1.169573,0.261707,2,3542.700535
624,0.169638,-0.165854,0.000025,0.000149,-1.169964,0.194730,2,3549.371045
625,0.172230,-0.168446,0.000128,0.000214,-1.170319,0.107214,2,3555.728817
626,0.175238,-0.171454,0.004094,0.000404,-1.170633,0.845928,2,3562.118810
627,0.171195,-0.167410,0.000130,0.000173,-1.170958,0.152220,2,3568.453121
628,0.169794,-0.166009,0.000157,0.000242,-1.171313,0.175576,2,3574.893081
629,0.168827,-0.165042,0.000050,0.000175,-1.171680,0.172895,2,3581.433226
630,0.179263,-0.175478,-0.000065,0.000148,-1.172057,0.187699,2,3587.591599
631,0.182262,-0.178478,-0.000263,0.000224,-1.172339,0.010568,1,3593.789214
632,0.176055,-0.172271,-0.000128,0.000193,-1.172545,0.010874,1,3599.900159
633,0.175453,-0.171669,-0.000023,0.000107,-1.172898,0.254635,2,3606.099856
634,0.181537,-0.177752,-0.000030,0.000314,-1.173244,0.014405,1,3612.266707
635,0.179790,-0.176006,0.000017,0.000124,-1.173486,0.012900,1,3618.533179
636,0.185648,-0.181864,0.000026,0.000174,-1.173747,0.011738,1,3624.605084
637,0.184111,-0.180327,-0.000120,0.000211,-1.174170,0.318165,2,3630.805442
638,0.186925,-0.183141,-0.000273,0.000116,-1.174577,0.011551,1,3636.953735
639,0.188982,-0.185198,0.000060,0.000141,-1.174854,0.013958,1,3642.983792
640,0.184314,-0.180530,0.000006,0.000090,-1.175146,0.010881,1,3649.083316
641,0.194145,-0.190360,-0.000175,0.000227,-1.175450,0.011821,1,3655.082209
642,0.187079,-0.183295,-0.000070,0.000140,-1.175764,0.014757,1,3661.062444
643,0.186901,-0.183117,-0.000009,0.000122,-1.176089,0.014061,1,3667.282959
644,0.194610,-0.190826,-0.000174,0.000230,-1.176422,0.016083,1,3673.279655
645,0.188728,-0.184944,0.000172,0.000128,-1.176763,0.014353,1,3679.683574
646,0.192256,-0.188471,-0.000144,0.000178,-1.177111,0.017281,1,3685.679862
647,0.188520,-0.184735,-0.000046,0.000222,-1.177465,0.014616,1,3692.059723
648,0.186599,-0.182814,0.000211,0.000126,-1.177824,0.016180,1,3698.503150
649,0.191913,-0.188128,-0.000065,0.000109,-1.178188,0.016132,1,3704.882410
650,0.192164,-0.188380,0.000163,0.000144,-1.178555,0.013663,1,3711.294981
651,0.192761,-0.188977,0.000195,0.000194,-1.178913,0.015315,1,3717.647833
652,0.187090,-0.183306,-0.000026,0.000234,-1.179255,0.017352,1,3723.933104
653,0.191996,-0.188211,-0.000315,0.000147,-1.179591,0.015981,1,3730.180517
654,0.190067,-0.186283,0.000773,0.000276,-1.179931,0.014950,1,3736.395871
655,0.190063,-0.186279,0.000266,0.000399,-1.180275,0.012824,1,3742.680874
656,0.187769,-0.183984,-0.000049,0.000224,-1.180616,0.012757,1,3749.024834
657,0.179703,-0.175918,0.000087,0.000313,-1.180958,0.013643,1,3755.443814
658,0.184348,-0.180564,0.000071,0.000350,-1.181305,0.012043,1,3761.833832
659,0.180870,-0.177086,258.743282,0.000161,-1.181835,48951.508037,2,3768.316642
660,0.193709,-0.189925,0.000109,0.000291,-1.182348,0.013598,1,3774.769668
